123,0,413700480,1,0,BVJY8@@,LU DAO ZHI XING@@@@@,60,24,20,6,3,44,9,15,6,15,11,0,2.1,          3 P J  N1 ,2018,12,21,11,49,42
124,0,412455260,1,0,BVLN2  ,JIANG   XIN  5      ,70,80,16,10,6,96,16,1,12,21,13,0,5.800000000000001,XIA MEN W    N1    D,2018,12,21,11,49,42
125,0,565594000,0,9322865,9V3924@,ASIATIC GLORY@@@@@@@,70,1,1,1,1,2,2,1,12,18,7,0,5.9,XIAMEN 0            ,2018,12,21,11,49,42
126,0,412455260,0,0,BVLN2@@,JIANG XIN 5@@@@@@@@@,70,80,16,10,6,96,16,1,12,21,13,0,5.800000000000001,XIA MEN             ,2018,12,21,11,49,42
127,0,412700367,0,0,0067630,MINXIAYU67630@@@@@@@,30,4,2,2,1,6,3,1,0,0,0,0,0.0,                    ,2018,12,21,11,49,42
128,0,412700371,0,0,0063008,MINXIAYU63008@@@@@@@,30,4,2,1,1,6,2,1,0,0,0,0,0.0,                    ,2018,12,21,11,49,42
129,0,413691290,0,0,@@@@@@@,MIN XIA MEN KE 0038@,60,5,24,2,6,29,8,1,12,21,18,30,1.4000000000000001,XIAMEN              ,2018,12,21,11,49,55
130,0,477845500,0,9140528,VRNA4  ,YANG TAI            ,70,146,26,13,14,172,27,1,12,16,11,0,6.1000000000000005,ZHANGZHMW C 0    N3K,2018,12,21,11,49,55
131,0,431496000,1,9629914,7KAD   ,MOL CONTRIBUTION    ,71,226,90,31,15,316,46,1,12,21,10,0,12.4,CN XMN   ZO 4   Q   ,2018,12,21,11,50,0
132,0,205569000,0,9519767,ONGI@@@,MINERAL NEW YORK@@@@,70,246,46,31,14,292,45,1,12,31,20,0,9.5,AUPHE               ,2018,12,21,11,50,3
133,0,412700753,0,0,0071003,MINXIAYU71003@@@@@@@,30,5,2,1,1,7,2,1,0,0,0,0,0.0,                    ,2018,12,21,11,50,3
134,0,413046160,0,9774082,BSTW@@@,DONG HAI JIU 102@@@@,51,46,82,8,8,128,16,1,12,11,0,0,6.5,XIA MEN CN          ,2018,12,21,11,50,3
135,0,412705780,0,0,BQKU@@@,XIA GANG TUO 25@@@@@,52,20,20,5,6,40,11,0,9,30,18,15,4.5,XIAMEN CK D G    HQC,2018,12,21,11,50,12
136,0,413424020,0,0,SHUANG@,SHUANGNING150@@@@@@@,70,43,10,3,3,53,6,1,12,20,8,0,3.5,SNAMEN              ,2018,12,21,11,50,12
137,0,221806192,0,0,HJHJKLJ,HHJHHJHJHJH@@@@@@@@@,58,111,222,33,33,333,66,0,9,25,13,41,0.0,WWWWWWWWWWWWWWWWWWWW,2018,12,21,11,50,10
138,0,412701270,0,0,BVBL8@@,XIA GANG TUO 12 HAO@,52,19,19,5,5,38,10,1,1,15,12,50,3.8000000000000003,XM      D F  4 AA  Y,2018,12,21,11,50,18
139,0,412705780,0,0,BQKU@@@,XIA GANG TUO 25@@@@@,52,20,20,5,6,40,11,0,9,30,18,15,4.5,XIAMEN              ,2018,12,21,11,50,21
140,0,370098000,0,9787742,3FMH7@@,XIA CHUAN 118@@@@@@@,99,43,46,27,23,89,50,1,0,0,0,0,0.0,XIA MEN             ,2018,12,21,11,50,21
141,0,412445071,0,0,60789@@,MINLONGYU60789@@@@@@,30,10,4,2,2,14,4,1,0,0,0,0,0.0,                    ,2018,12,21,11,50,21
142,0,412700373,0,0,0064002,MINXIAYU64002@@@@@@@,30,4,2,2,1,6,3,1,0,0,0,0,0.0,                    ,2018,12,21,11,50,21
143,0,412705780,0,0,BQKU@@@,XIA GANG TUO 25@@@@@,52,20,20,5,6,40,11,1,9,30,18,15,4.5,XIAMEN              ,2018,12,21,11,50,21
144,0,413699880,0,0,@@@@@@@,MIN XIA MEN YOU 0168,80,1,9,3,4,10,7,1,0,0,0,0,0.0,                    ,2018,12,21,11,50,25
145,0,412701270,0,0,BVBL8@@,XIA GANG TUO 12 HAO@,52,19,19,5,5,38,10,1,1,15,12,50,3.8000000000000003,XM      G  X HQC I  ,2018,12,21,11,50,25
146,0,412767090,0,0,BLFS4@@,XIE HAI ZHI HUI@@@@@,79,120,20,10,10,140,20,0,12,21,2,30,4.5,ZHANG ZHXABT035 T U ,2018,12,21,11,50,25
147,0,412333678,0,0,0@M@@@@,TYPICAL@@@@@@@@@@@@@,0,400,200,60,30,600,90,0,10,10,10,10,10.0,SHANGHAH 33T T46U   ,2018,12,21,11,50,25
148,0,413698460,0,0,BVHV8@@,XIN SI HAI 16       ,54,0,0,0,0,0,0,1,1,22,19,30,3.2,XIAMEN   XW 3  IQ  Q,2018,12,21,11,50,25
